window,rmse,mape,mae,r2,smape,nrmse,variable
3870,63.675,82.895,43.356,0.364,21.55,0.113,PM10.3
3870,6.002,86.45,4.197,0.441,37.333,0.162,SO2.3
3870,20.772,53.835,16.256,0.528,21.145,0.159,NO2.3
3870,285.577,27.827,193.015,0.621,13.303,0.095,CO.3
3870,27.032,65.476,21.098,0.804,19.789,0.104,O3.3
3870,2.445,7.556,1.825,0.8,3.693,0.095,TEMP.3
3870,1.664,0.125,1.249,0.857,0.063,0.105,PRES.3
3870,2.716,inf,2.031,0.82,19.258,0.121,DEWP.3
3870,0.17,inf,0.068,0.22,98.155,0.089,RAIN.3
3870,1.195,inf,0.889,0.438,21.217,0.123,WSPM.3
3870,17.38,59.601,12.327,0.737,17.184,0.109,PM2.5.4
3870,56.142,67.436,37.778,0.426,20.482,0.119,PM10.4
3870,5.352,82.081,3.685,0.496,35.383,0.153,SO2.4
3870,20.765,38.885,16.12,0.417,16.101,0.173,NO2.4
3870,269.007,29.708,182.785,0.57,11.741,0.1,CO.4
3870,31.485,127.287,24.217,0.765,25.33,0.115,O3.4
3870,2.741,8.768,2.071,0.772,4.236,0.101,TEMP.4
3870,1.659,0.125,1.25,0.858,0.063,0.106,PRES.4
3870,3.209,113.117,2.353,0.716,14.536,0.143,DEWP.4
3870,0.096,inf,0.065,0.052,97.893,0.096,RAIN.4
3870,0.972,inf,0.737,0.547,37.814,0.139,WSPM.4
3870,25.301,66.068,15.659,0.572,17.669,0.102,PM2.5.5
3870,58.331,73.683,37.544,0.558,17.459,0.107,PM10.5
3870,2.438,49.872,1.851,0.526,24.183,0.152,SO2.5
3870,25.82,45.448,18.785,0.432,20.681,0.136,NO2.5
3870,230.316,32.804,179.453,0.502,15.669,0.144,CO.5
3870,32.125,103.381,24.449,0.734,23.015,0.122,O3.5
3870,2.413,7.01,1.806,0.786,3.452,0.092,TEMP.5
3870,1.623,0.123,1.222,0.86,0.061,0.107,PRES.5
3870,3.141,inf,2.393,0.79,21.248,0.135,DEWP.5
3870,0.103,inf,0.047,0.404,98.97,0.069,RAIN.5
3870,0.58,inf,0.447,0.565,24.988,0.126,WSPM.5
4644,28.572,76.919,21.872,0.85,36.423,0.104,PM2.5
4644,28.572,76.919,21.872,0.85,36.423,0.104,PM10
4644,2.431,62.053,1.911,0.099,24.721,0.122,SO2
4644,25.995,45.232,19.871,0.201,26.6,0.198,NO2
4644,237.595,41.542,189.41,0.564,22.877,0.158,CO
4644,35.458,260.269,28.05,0.684,28.743,0.146,O3
4644,2.517,7.443,2.026,0.636,3.627,0.15,TEMP
4644,0.66,0.053,0.526,0.86,0.026,0.079,PRES
4644,2.049,9.505,1.544,0.752,4.532,0.134,DEWP
4644,0.27,inf,0.124,-1.687,100.0,0.117,RAIN
4644,1.139,inf,0.892,-0.523,52.775,0.253,WSPM
4644,24.369,108.043,18.126,0.906,33.733,0.093,PM2.5.1
4644,37.732,117.431,29.865,0.745,29.161,0.145,PM10.1
4644,5.746,159.05,4.519,-0.357,44.577,0.151,SO2.1
4644,21.385,66.577,17.709,-1.7,27.122,0.261,NO2.1
4644,226.612,45.1,182.366,0.761,18.987,0.119,CO.1
4644,38.362,55.597,30.135,0.611,19.148,0.139,O3.1
4644,2.171,6.114,1.735,0.635,3.005,0.138,TEMP.1
4644,0.642,0.053,0.522,0.866,0.026,0.075,PRES.1
4644,2.319,14.609,1.767,0.763,6.601,0.137,DEWP.1
4644,0.026,inf,0.009,-0.432,99.966,0.087,RAIN.1
4644,1.117,54.63,0.894,-0.508,32.199,0.243,WSPM.1
4644,21.735,123.369,16.002,0.916,37.483,0.087,PM2.5.2
4644,33.752,141.78,25.701,0.719,30.08,0.148,PM10.2
4644,5.099,137.179,3.973,-0.334,41.535,0.146,SO2.2
4644,9.42,98.642,7.5,-0.392,30.212,0.2,NO2.2
4644,149.402,32.785,116.184,0.858,14.019,0.107,CO.2
4644,37.896,32.624,27.46,0.61,15.041,0.096,O3.2
4644,2.171,6.114,1.735,0.635,3.005,0.138,TEMP.2
