window,rmse,mape,mae,r2,smape,nrmse,variable
3870,27.745,23.515,20.053,0.76,10.9,0.104,O3.2(t)
3870,3.558,9.235,2.544,0.552,4.88,0.143,TEMP.2(t)
3870,3.021,0.191,1.89,0.537,0.095,0.189,PRES.2(t)
3870,3.109,inf,2.355,0.84,26.811,0.115,DEWP.2(t)
3870,0.368,inf,0.074,0.028,98.816,0.075,RAIN.2(t)
3870,1.814,71.685,1.299,0.109,29.237,0.202,WSPM.2(t)
3870,34.122,219.798,28.558,0.134,32.48,0.249,PM2.5.3(t)
3870,77.855,112.706,53.438,0.049,24.141,0.139,PM10.3(t)
3870,7.38,144.072,5.499,0.154,32.711,0.199,SO2.3(t)
3870,22.134,49.599,16.795,0.464,19.224,0.169,NO2.3(t)
3870,346.309,38.852,239.729,0.443,15.328,0.115,CO.3(t)
3870,25.148,86.876,19.877,0.83,18.977,0.097,O3.3(t)
3870,3.517,10.201,2.664,0.586,5.326,0.136,TEMP.3(t)
3870,2.961,0.183,1.826,0.548,0.092,0.186,PRES.3(t)
3870,3.048,inf,2.462,0.773,20.81,0.136,DEWP.3(t)
3870,0.217,inf,0.103,-0.26,98.144,0.114,RAIN.3(t)
3870,1.502,inf,1.126,0.113,27.251,0.155,WSPM.3(t)
3870,27.175,105.913,22.23,0.357,24.831,0.171,PM2.5.4(t)
3870,73.66,79.627,49.321,0.012,23.586,0.157,PM10.4(t)
3870,5.818,123.364,4.44,0.404,32.03,0.166,SO2.4(t)
3870,23.696,50.855,18.795,0.24,17.831,0.197,NO2.4(t)
3870,285.893,33.292,210.134,0.514,12.832,0.106,CO.4(t)
3870,29.811,180.436,24.326,0.789,22.629,0.109,O3.4(t)
3870,3.544,10.688,2.65,0.619,5.396,0.131,TEMP.4(t)
3870,3.082,0.198,1.97,0.508,0.099,0.196,PRES.4(t)
3870,3.368,89.897,2.759,0.687,17.983,0.15,DEWP.4(t)
3870,0.201,inf,0.124,-3.148,97.455,0.201,RAIN.4(t)
3870,1.581,inf,1.312,-0.199,44.432,0.226,WSPM.4(t)
3870,32.795,95.785,22.237,0.282,22.321,0.133,PM2.5.5(t)
