,dim,fs,window,rmse,nrmse,mape,smape,mae
0,2,10,0,24.24736881996365,0.050515351708257605,3.526051403894121,1.9175014891405895,7.050870635732064
1,2,10,657,42.48359961685326,0.05244888841586822,52.0956682746781,17.888396917233354,32.199211469386796
2,2,10,1314,19.053267603235962,0.02295574410028429,31.460913517201554,11.647990190307409,14.398711360115053
3,2,10,1971,21.16332557694891,0.2116332557694891,47.136133137150516,18.13993736170389,16.557264754934536
4,2,10,2628,35.61429006899906,0.062481210647366774,19.39184831517698,9.086240339176037,17.609106176942188
5,2,10,3285,14.572476227955077,0.03554262494623189,27.570427632451473,10.857925982500703,11.848192331372404
6,2,10,3942,20.695446077805745,0.028349926133980474,24.587766193091657,10.782576582848593,17.642374955927774
7,2,10,4599,32.34323720982443,0.048273488372872285,49.7219342504928,17.887865998401505,26.62206497953281
8,2,10,5256,29.913699313570053,0.061048365946061334,32.09054379798037,13.088172800795169,21.659629291472324
9,2,10,5913,11.695183537376131,0.015388399391284384,13.710378775457437,5.83762877435658,24.286193081689913
10,2,10,6570,60.27316518420492,0.10958757306219076,60.977330481527126,16.523747163354567,35.036918213206164
11,2,10,7227,27.6568207323803,0.04687596734301746,49.47767385323488,17.15746006242486,22.594766248019745
12,2,10,7884,27.056009199382768,0.03978824882262172,37.76934400757101,14.345805284789323,21.824004813756936
13,2,10,8541,24.837187900601155,0.03599592449362486,33.09361959339704,13.671593914393283,19.958616926185275
14,2,10,9198,21.386246698836427,0.031919771192293174,25.347749568684986,10.818664100110965,16.84201494646652
15,2,10,9855,12.935722889306277,0.0680827520489804,13.724501195547658,6.346725185968277,9.075954981396652
16,2,10,10512,36.88929617037611,0.05855443836567637,41.22227198994655,16.6679879317184,30.273790101276834
17,2,10,11169,12.317343217292986,0.20528905362154978,25.526134532723727,10.140758010539988,9.765570079092429
18,2,10,11826,66.32459298057843,0.15073771131949643,70.68523460418581,24.384248587615353,54.26441130556746
19,2,10,12483,38.025607346082175,0.10864459241737764,57.79840699260272,20.15992605458708,33.46167542508605
20,2,10,13140,20.729246461176764,0.027275324291022057,23.260750682891562,10.395966601553617,16.98384981249586
21,2,10,13797,12.524749287643818,0.02408605632239196,12.45712367098538,5.895147574977327,7.962840699841561
22,2,10,14454,24.4526797365721,0.2716964415174678,33.20374955700482,13.550968831854405,20.878197166892267
23,2,10,15111,28.513390293733792,0.037517618807544464,13.39799944503746,5.988421602410929,16.78635795331759
24,2,10,15768,6.634704325957227,0.015078873468084605,4.392959934954848,2.143791745130348,3.4647853546590484
25,2,10,16425,22.966326503374624,0.062071152711823306,33.022340415465116,13.365674751063775,18.609818856155464
26,2,10,17082,39.15643355775595,0.06315553799638057,15.90338295203171,7.872496155670686,31.729423027536193
27,2,10,17739,11.093287774327383,0.03081468826202051,11.653690268553772,5.94585236833365,7.924434033912867
28,2,10,18396,31.323954011248937,0.0696087866916643,13.848740118128289,6.497589290020192,17.178740302803227
29,2,10,19053,19.535187407984278,0.024117515318499108,13.338163056914528,6.217308743828869,12.936222495675837
30,2,20,0,43.47374555509941,0.09057030323979044,3.7289409275739045,2.3488124047532724,8.662707696049836
31,2,20,657,12.732323373914197,0.01571891774557308,12.388916987963416,5.228608017710231,7.184487225844931
32,2,20,1314,3.7253609362964912,0.004488386670236736,2.7654274759482034,1.3702807961133794,1.1655760521204985
33,2,20,1971,12.11046222467437,0.1211046222467437,25.74545385210093,10.531494079406304,8.790964047071729
34,2,20,2628,36.35155478010447,0.06377465750895521,22.265053303701396,9.092211550130703,17.35299818887192
35,2,20,3285,12.28106120598017,0.029953807819463826,14.691403780257565,7.09574063077955,8.400908037701564
36,2,20,3942,9.315558984707874,0.01276103970507928,9.010776263134106,4.087168660556677,6.23132116689738
37,2,20,4599,24.952215565314074,0.03724211278405085,33.06121209235223,12.261623414757505,17.815220155104075
